HB海濱燒烤食品 Seafrong Barbecue & Food,1.0,赤柱海濱小賣亭18號店,$51-100,港式,燒烤,(3 食評),100,
街坊小廚,2.0,赤柱赤柱新街11號地下E舖,$50以下,港式,茶餐廳/冰室,(4 食評),61,
卓欣麵店 Excellence Noodle Shop,,赤柱赤柱大街130-132號彭發樓地下,$50以下,港式,粉麵/米線,(1 食評),9,
鴻恩爵飯館,,赤柱赤柱大街130-132號彭發樓地舖,$50以下,港式,中菜館,(1 食評),22,
民益 Man Yik,12.0,赤柱市場道1號,$50以下,港式,粉麵/米線,(35 食評),183,
海天一色 Waterfront,,赤柱海濱小賣亭2號店,$51-100,港式,小食店,(9 食評),64,
樂軒廚坊 (招牌海南雞店) LOK HIN Restaurant,,赤柱赤柱新街11號積德樓1樓U3舖,$50以下,港式,茶餐廳/冰室,(2 食評),44,
撈家仔 Thinking Juice,,赤柱海濱小賣亭12號舖,$50以下,港式,甜品/糖水,(6 食評),38,
新星茶餐廳 New Star Restaurant,12.0,赤柱赤柱大街友誼樓地下,$50以下,港式,茶餐廳/冰室,(23 食評),75,
熱賣點 Hot Shot,,赤柱新街11號積德樓LG樓D號舖,$50以下,港式,小食店,,2,
霞飛點心拉麵 Xia Fei Shanghaiese,18.0,赤柱佳美道23號赤柱廣場1樓101號舖,$51-100,滬菜 (上海),粉麵/米線,(37 食評),442,
鍾菜 Chung's Cuisine,11.0,赤柱佳美道23號赤柱廣場3樓308號舖,$101-200,粵菜 (廣東),中菜館,(23 食評),470,送 25里數 / 30積分
天仁茗茶 Cha For Tea,1.0,赤柱佳美道23號赤柱廣場地下G08B號舖,$50以下,台灣菜,台式飲品,(1 食評),26,
赤柱酒家 Toby Inn Chinese Restaurant,7.0,赤柱赤柱大街126 號上層U1及U2舖,$51-100,粵菜 (廣東),點心,(15 食評),172,
歡樂士多 Foon Lok Stall,1.0,赤柱大潭篤水塘壩底,$51-100,粵菜 (廣東),粵菜 (廣東),(1 食評),16,
浪琴園住客會所餐廳,,赤柱大潭道38號浪琴園住客會所,$101-200,粵菜 (廣東),會所,,3,
赤柱美食 Stanley p.p,3.0,赤柱赤柱大街116號地下,$51-100,泰國菜,茶餐廳/冰室,(5 食評),76,
赤柱中泰美食餐廳 Stanley PP Chinese & Thai,2.0,赤柱赤柱大街52-56號地下,$50以下,泰國菜,茶餐廳/冰室,(3 食評),143,
赤柱美食 Stanley p.p,3.0,赤柱赤柱大街116號地下,$51-100,越南菜,泰國菜,(5 食評),76,
Gino's Gelato,11.0,赤柱佳美道23號赤柱廣場地下G09號舖,$50以下,意大利菜,甜品/糖水,(37 食評),165,
鬼佬小廚 Beach Club,,赤柱赤柱灘道正灘,$51-100,意大利菜,薄餅,,71,
鬼佬小廚 Beach Club (已搬遷),12.0,赤柱赤柱灘道正灘,$51-100,意大利菜,薄餅,(15 食評),92,
Maison Eric Kayser,,赤柱佳美道23號赤柱廣場2樓201-203號 Taste 內,$51-100,法國菜,麵包店,,10,
The Boathouse,112.0,赤柱赤柱大街86-88號,$201-400,西式,海鮮,(177 食評),6621,送 25里數 / 30積分
帝樂 - 德國餐廳 King Ludwig Beerhall,275.0,赤柱美利樓2樓202號舖,$201-400,德國菜,浪漫情調,(385 食評),6011,
Pickled Pelican,40.0,赤柱赤柱大街90號地下及1樓,$201-400,英國菜,酒,(53 食評),4097,送 25里數 / 30積分
Beef & Liberty,21.0,赤柱佳美道23號赤柱廣場地下G04號舖,$101-200,美國菜,漢堡包,(27 食評),1219,
Waffleman,36.0,赤柱佳美道23號赤柱廣場4樓407號舖,$50以下,西式,甜品/糖水,(62 食評),888,
Cali-Mex Bar & Grill,10.0,赤柱赤柱大街90號地下,$101-200,美國菜,墨西哥菜,(12 食評),294,送 25里數 / 30積分
Cafe Grouchos,38.0,赤柱海濱小賣亭4號店,$50以下,西式,漢堡包,(44 食評),1105,
Classified,21.0,赤柱佳美道23號赤柱廣場地下8號A舖,$101-200,西式,無肉餐單,(33 食評),627,晚膳自選餐牌75折（晚上6時後）
小天使餐廳 Angeletti Restaurant,81.0,赤柱赤柱大街126號C及D號舖,$101-200,西式,西餐廳,(114 食評),1647,
Season Desserts•Drink•Gelato,5.0,赤柱赤柱新街11C號地下D舖,$51-100,西式,雪糕/乳酪,(6 食評),85,
PizzaExpress,26.0,赤柱赤柱大街90號,$101-200,意大利菜,薄餅,(34 食評),407,
嵐 石 - 海鮮&牛扒餐廳 Ocean Rock Seafood & Tapas,5.0,赤柱美利樓1樓102號舖,$201-400,西班牙菜,海鮮,(15 食評),619,
Stan Café,8.0,赤柱佳美道23號赤柱廣場5樓505號舖,$201-400,法國菜,西餐廳,(11 食評),383,
麥當勞 McDonald's,9.0,赤柱佳美道23號赤柱廣場地下G02及G03號舖,$50以下,美國菜,漢堡包,(28 食評),72,
Pam's Cookies,3.0,赤柱赤柱大街122號地舖,$101-200,西式,麵包店,(3 食評),28,
Henry's,2.0,赤柱赤柱大街64號地下,$201-400,西式,西式,(3 食評),238,
URBAN Bake n Take,1.0,赤柱佳美道23號赤柱廣場2樓203號舖3hreesixty內,$50以下,西式,麵包店,(1 食評),5,
Coffee Cherry,2.0,赤柱佳美道23號赤柱廣場2樓207號舖,$50以下,西式,All Day Breakfast,(5 食評),156,
星巴克咖啡 Starbucks Coffee,4.0,赤柱佳美道23號赤柱廣場地下G01號舖,$50以下,美國菜,沙律,(5 食評),41,
Smugglers Inn,8.0,赤柱赤柱大街90A地下,$101-200,西式,西餐廳,(13 食評),176,
SeaFront,36.0,赤柱赤柱大街92A1地下,$101-200,西式,酒吧,(83 食評),592,
海天一色 Waterfront,,赤柱海濱小賣亭2號店,$51-100,西式,小食店,(9 食評),64,
Momentito,6.0,赤柱海濱小賣亭3號店,$50以下,西式,西式,(14 食評),113,
McCafe,1.0,赤柱佳美道23號赤柱廣場地下G02及G03號舖,$50以下,美國菜,麵包店,(3 食評),6,
太平洋咖啡 Pacific Coffee Company,5.0,赤柱赤柱村道80號地下及1樓,$50以下,美國菜,沙律,(18 食評),40,
The Barking Lot Café,,赤柱赤柱大街14號地舖,$50以下,西式,麵包店,,16,
屈臣氏酒窖 Watson's Wine,,赤柱佳美道23號赤柱廣場2樓201舖,$101-200,西式,酒,,4,
Book Cafe,,赤柱赤柱大街26號A1舖,$51-100,西式,西餐廳,,16,
Saffron (已搬遷),23.0,赤柱環角道赤柱廣場1樓102號舖,$101-200,西式,西式,(32 食評),127,
星巴克咖啡 Starbucks Coffee (已搬遷),5.0,赤柱環角道赤柱廣場2樓201號舖,$50以下,美國菜,沙律,(5 食評),10,
Stanley Cave,38.0,赤柱赤柱市場道 25號 地庫,$50以下,多國菜,麵包店,(52 食評),2673,
Sunny's,4.0,赤柱海濱小賣亭11號舖,$50以下,多國菜,露天茶座,(4 食評),71,
Spiaggia,19.0,赤柱赤柱大街92B地下,$201-400,多國菜,浪漫情調,(43 食評),359,
Ricky's,1.0,赤柱赤柱市場道20號赤柱海濱小賣亭1號舖,$51-100,多國菜,串燒,(3 食評),23,
幸運小亭 Lucky Kiosk,1.0,赤柱赤柱市場道20號赤柱海濱小賣亭地下4號舖,$101-200,多國菜,多國菜,(1 食評),6,
美國會 The American Club,,赤柱大譚道28號地下,$201-400,多國菜,多國菜,,5,
肚餓了串燒烤焗專門店 Hungry Bird,451.0,尖沙咀亞士厘道17-19號6樓,$101-200,港式,海鮮,(562 食評),19725,送 25里數 / 30積分
街坊Cafe Kaifong Cafe,415.0,"旺角通菜街1號威達商業大厦地下1E,F& H號舖",$51-100,港式,甜品/糖水,(519 食評),25438,主餐牌5折及飲品5折（龍蝦類除外）
壹火鍋,273.0,旺角西洋菜街1號兆萬中心16樓,$201-400,港式,火鍋,(326 食評),17640,
吞POT 雞煲火鍋.住家菜 Lazy Pot,305.0,旺角彌敦道726號23樓,$101-200,港式,火鍋,(336 食評),14259,9:30宵夜時段所有火鍋配料及小食半價
I's Land Cafe,304.0,觀塘開源道62號駱駝漆大廈1座6樓A舖,$101-200,港式,西式糕點,(456 食評),21476,送 25里數 / 30積分
村爺爺龍蝦湯.泡飯.燉湯專家,278.0,油麻地砵蘭街72號地下,$51-100,港式,粉麵/米線,(387 食評),22628,
2DP,331.0,尖沙咀厚福街12至12號A藍馬商業大廈地下,$51-100,港式,素食,(454 食評),10423,
良記餐廳(老鳳冰室),262.0,深水埗基隆街216號地舖,$50以下,港式,海鮮,(346 食評),14784,
火薈中日火鍋 Flaming Pot,313.0,太子花園街239號嘉慶苑1樓,$201-400,港式,火鍋,(325 食評),1995,
新南苑私房菜火鍋鷄煲 San Nam Yuen,275.0,旺角彌敦道678號華僑商業中心3樓全層,$201-400,港式,火鍋,(320 食評),12577,"惠顧正價食品滿港幣1,000元可享港幣100折扣"
喜鍋 海鮮‧火鍋‧小廚 Hey Pot,291.0,旺角上海街428號地舖,$101-200,港式,火鍋,(301 食評),4029,
澳洲牛奶公司 Australia Dairy Company,1609.0,佐敦白加士街47-49號地下,$50以下,港式,甜品/糖水,(2658 食評),39986,最優秀港式餐廳開飯熱店
靚煲皇 Supreme Hot Pot,281.0,旺角塘尾道18號嘉禮大廈地舖,$101-200,港式,火鍋,(313 食評),5780,提供網上訂座
金撈老鴨湯刺身火鍋專門店 Kum Lo Hotpot,247.0,佐敦文昌街25-47號文昌樓地下41及43號舖,$101-200,港式,火鍋,(289 食評),11121,送 25里數 / 30積分
陸陸雞煲火鍋 66 Hot Pot,275.0,旺角白布街16號,$201-400,港式,火鍋,(327 食評),7615,
火水爐冰室火鍋 Fo Shui Lo,236.0,旺角煙廠街33號朗廷軒1樓,$101-200,港式,火鍋,(283 食評),6917,訂座送花膠雞煲
華嫂冰室 Mrs Tang Cafe,149.0,觀塘敬業街55號皇廷廣場1號舖,$50以下,港式,三文治,(292 食評),14865,最優秀港式餐廳開飯熱店
文記車仔麵 Man Kei,210.0,深水埗福榮街121號地下,$50以下,車仔麵,港式,(352 食評),11932,最優秀粥粉麵店開飯熱店
新蒸武門 Zingmomoon,213.0,觀塘開源道60號駱駝漆大廈3座1樓Q室,$50以下,港式,湯品,(250 食評),4792,
鮮‧港式串燒吧 Yakitori Bar and BBQ,263.0,觀塘開源道60號駱駝漆大廈3座5樓P室,$201-400,港式,燒烤,(301 食評),3186,
壹蒸鍋 Sauna Hot Pot,181.0,旺角西洋菜街1號兆萬中心15樓,$101-200,港式,海鮮,(212 食評),6341,
米走雞Live Running Chicken Live,170.0,觀塘興業街4號The Wave 3樓,$101-200,港式,火鍋,(209 食評),8234,送 25里數 / 30積分
米走雞 Running Chicken,254.0,長沙灣青山道379號昭德大廈地舖,$101-200,港式,火鍋,(311 食評),8325,
好燒式串燒專門店 Good News Barbecue Restaurant,178.0,旺角砵蘭街110號地下,$101-200,港式,串燒,(196 食評),4564,
新香園 (堅記),404.0,深水埗桂林街38號A地下,$50以下,港式,茶餐廳/冰室,(600 食評),22384,
龍城冰室 Dragon City Cafe,178.0,觀塘駿業街56號中海日升中心地下A號舖,$50以下,港式,茶餐廳/冰室,(227 食評),3461,
尚鮮火鍋海鮮料理 Seansin Seafood Hotpot Experts,190.0,佐敦吳松街62-64 幸福商業大廈1樓,$201-400,港式,火鍋,(201 食評),4963,送 25里數 / 30積分
有囍 Yo Hay,229.0,太子花園街232-242號禮賢大廈地下K-M舖,$51-100,港式,粉麵/米線,(256 食評),3468,
甜入心 Heart's Dessert,253.0,深水埗福榮街57號文昌閣地下B,$50以下,港式,甜品/糖水,(326 食評),7019,
維記咖啡粉麵 Wai Kee Noodle Cafe,672.0,深水埗福榮街62號及66號地下/ 北河街165-167號地下D號,$50以下,港式,粉麵/米線,(1106 食評),17681,最優秀深水埗/粥粉麵店開飯熱店
肥姐小食店 Fei Jie,520.0,旺角登打士街55號4A舖,$50以下,港式,小食店,(747 食評),21783,最優秀小食店開飯熱店
巧得鍋 How Awesome,141.0,觀塘成業街15-17號成運工業大廈1樓12-14舖,$201-400,港式,火鍋,(181 食評),8823,訂座享八五折優惠(需晚上9點後入座)
大一海鮮火鍋料理 Daiichi Hotpot,172.0,尖沙咀寶勒巷3-7A號萬事昌廣場2樓1室,$201-400,港式,火鍋,(183 食評),8848,
品香樓中西風味餐廳 Ban Heung Lau,335.0,石硤尾南山村南豐樓平台商場 204-205平台及210-213號平台,$50以下,港式,中菜館,(558 食評),11846,最優秀廣東菜館開飯熱店
尚上下夏 - 養生雞煲火鍋 JKJ POT,211.0,尖沙咀山林道23號地下,$101-200,港式,火鍋,(249 食評),11490,送 25里數 / 30積分
醉胡爐 Wulu Restaurant,216.0,尖沙咀柯士甸路20號保發商業大廈地舖,$201-400,港式,火鍋,(239 食評),5942,訂座及二人同行每位惠顧滿$200或以上免費送火焰龍蝦海鮮火鍋
玫瑰餐廳陳儀興,170.0,新蒲崗爵祿街33A-37A號百勝工廠大廈地下,$51-100,港式,火鍋,(178 食評),1541,
一鍋豐,142.0,旺角彌敦道593-601號創興廣場18樓,$101-200,港式,火鍋,(171 食評),6940,
美味餃子店,130.0,太子大南街74號地舖,$50以下,港式,粉麵/米線,(188 食評),10813,
小漁港海鮮舫 鮮蒸‧鮮味火鍋 Seafood Port Restaurant,158.0,太子荔枝角道127-133號地下,$201-400,港式,火鍋,(203 食評),12224,送 25里數 / 30積分
四季文昌 Coco Kitchen,184.0,旺角荔枝角道33號百匯軒地下及1樓全層,$201-400,港式,火鍋,(241 食評),8121,
糖佰府 Sweet Dessert,172.0,九龍城龍崗道6號地舖,$50以下,港式,甜品/糖水,(200 食評),1828,
正宗水上人蒸氣鍋專門店 Boat Dweller Steam Hot Pot Specialist,194.0,尖沙咀加拿分道49號地下,$201-400,港式,火鍋,(227 食評),7596,送 25里數 / 30積分
吞POT 雞煲火鍋.住家菜 Lazy Pot,135.0,油麻地彌敦道560號譽發廣場22樓,$101-200,港式,火鍋,(147 食評),3694,每晚9:30後所有火鍋配料及小食均有半價優惠
胡爐 Wulu,163.0,尖沙咀厚福街8號H8 16樓,$201-400,港式,火鍋,(182 食評),5233,訂座及二人同行每位惠顧滿$200或以上免費送「火焰龍蝦海鮮火鍋」
潮丸 Chiu Ball,156.0,尖沙咀金馬倫道21C號地舖,$51-100,港式,粉麵/米線,(176 食評),2865,
火鍋撚 Hot Pot Land,97.0,旺角旺角染布房街6號1樓,$201-400,港式,火鍋,(139 食評),11861,送 25里數 / 30積分
愛文生,133.0,深水埗石硤尾街1號地下B-C號舖,$101-200,港式,大牌檔,(207 食評),13046,
籠太子點心專門店 Prince Dragon,152.0,太子柏樹街9號,$50以下,港式,點心,(212 食評),7663,
永年士多 Wing Nin Noodle,129.0,尖沙咀加拿分道46號地下7-8號舖,$50以下,車仔麵,港式,(194 食評),6765,
安安燒 On On BBQ,244.0,旺角染布房街6號地舖,$101-200,港式,海鮮,(401 食評),10977,送 25里數 / 30積分
村爺爺車仔麵,125.0,油麻地咸美頓街14號地下,$50以下,車仔麵,港式,(170 食評),4069,
紅橋 Rosa Bridge Restaurant,125.0,旺角西洋菜南街190-194A號西洋大廈地舖,$51-100,港式,茶餐廳/冰室,(140 食評),1917,
"添好運點心專門店 Tim Ho Wan, the Dim-Sum Specialists",171.0,深水埗福榮街9-11號地舖,$51-100,港式,點心,(352 食評),19063,
前家樂餐廳火鍋店 Happy Family Restautant,218.0,大角咀埃華街119號地下,$201-400,港式,火鍋,(237 食評),1866,
616麥子,156.0,尖沙咀赫德道4號The Hart 1樓,$201-400,港式,火鍋,(179 食評),4667,送 25里數 / 30積分
牛精皇 Niu Jing Wong,150.0,九龍城福佬村道60號地下,$201-400,港式,火鍋,(163 食評),3625,送 25里數 / 30積分
倫哥火鍋私房菜 Lun Gor Private Club,110.0,深水埗福華街39號地舖,$201-400,港式,火鍋,(130 食評),2594,
星廚 Star Cucine,132.0,太子荔枝角道74號地下,$101-200,港式,西式,(158 食評),3032,
水蜜桃冰室 Peach Garden,113.0,旺角通菜街2Q-2Z號鴻輝大廈地下2R號舖,$51-100,港式,茶餐廳/冰室,(130 食評),1681,
公和荳品廠 Kung Wo Beancurd Factory,421.0,深水埗北河街118號地下,$50以下,港式,小食店,(583 食評),13484,
616七桌子,115.0,"紅磡民泰街27-47號黃埔新邨J,K,L座地下B2號舖",$101-200,港式,火鍋,(121 食評),1763,全單88折
小蓉麵家 Siu Yung Noodles,112.0,太子界限街38號地下,$50以下,港式,粉麵/米線,(124 食評),807,
烏龍燒 Oolong BBQ,89.0,旺角白布街24號藝興大廈地下14號舖,$101-200,港式,海鮮,(109 食評),6337,送 25里數 / 30積分
翠林辣蟹舫 Greenland Spicy Crab,114.0,尖沙咀亞士厘道24-38號天星大廈1樓A號舖,$101-200,港式,海鮮,(130 食評),4538,訂購避風塘炒蟹即送你避風塘鮑魚每人一隻-（每日送完即止）
紅磡雞蛋仔,149.0,紅磡大沽街寶利閣2號舖,$50以下,港式,小食店,(206 食評),6903,
三姐松記糖水,121.0,深水埗元州街151號地下,$50以下,港式,甜品/糖水,(163 食評),1722,
海記合桃坊甜品 Hoi Kee Walnut Place,142.0,太子西洋菜南街232號,$50以下,港式,甜品/糖水,(317 食評),5621,
星座冰室 Star Cafe,285.0,尖沙咀金巴利道16-20號香檳大廈地庫36號舖,$50以下,港式,粉麵/米線,(523 食評),14235,
好一鍋海鮮火鍋專門店 Jackpot,83.0,佐敦彌敦道219號莊士倫敦廣場8樓,$101-200,港式,火鍋,(136 食評),7796,
聚點 Joy Point Dim Sum,87.0,尖沙咀河內道2號2A舖,$51-100,港式,點心,(101 食評),1681,
榕記車仔麵 Yung Kee,97.0,九龍城打鼓嶺道80號,$50以下,車仔麵,港式,(110 食評),1161,
榴蓮王 Durian King,83.0,油麻地廟街1號地下A舖,$50以下,港式,甜品/糖水,(91 食評),2988,
鍋心八鮮蒸鍋,52.0,太子花園街207-209號地舖,$201-400,港式,火鍋,(79 食評),9091,
滾喜火鍋專門店 Roll Up Hotpot,91.0,"旺角通菜街2A-2P鴻光大廈地下F,G及H舖",$101-200,港式,火鍋,(113 食評),3479,送 25里數 / 30積分
美味佳,83.0,紅磡寶其利街2號地舖,$50以下,車仔麵,港式,(149 食評),5996,
回到味來,145.0,旺角彌敦道594-596號旺角新城3樓,$201-400,港式,火鍋,(154 食評),1607,提供網上訂座
大笪地火鍋 Hawkers Centre,72.0,旺角彌敦道613號飛達商業大廈3樓,$101-200,港式,火鍋,(106 食評),8973,訂座可享指定時段$99 半隻靚靚花膠雞鍋 (原價$218)
一鍋瘋 Crazy Hot Pot,80.0,旺角通菜街1號威達商業大廈地下N舖,$101-200,港式,火鍋,(90 食評),2182,送 25里數 / 30積分
江南庭敘 Congeodle,134.0,九龍灣啟祥道17號高銀金融國際中心1樓,$201-400,港式,火鍋,(140 食評),2099,
劉森記麵家 Lau Sum Kee Noodle,354.0,深水埗桂林街48號地下,$50以下,港式,粉麵/米線,(537 食評),13038,最優秀粥粉麵店開飯熱店
永興冰室 Wing Hing Ice Room,90.0,旺角彌敦道776-778號恆利商業大廈地舖,$50以下,港式,茶餐廳/冰室,(119 食評),910,
有蒸氣 海鮮石鍋專門店 Steam Seafood Hotpot Restaurant,138.0,尖沙咀天文臺圍5-9號寶軒酒店1樓,$201-400,港式,火鍋,(158 食評),7020,星期一至星期日10點後入座全單七折(只限現金結帳)
康瑞甜品,69.0,深水埗荔枝角道323號地舖,$50以下,港式,涼茶/龜苓膏,(108 食評),4002,
包販子 Baofanji,59.0,太子通菜街254號地舖,$51-100,港式,漢堡包,(81 食評),6381,
倫哥尚品火鍋私房菜 Lun Gor Private Club,103.0,尖沙咀加拿分道25-31號國際商業銀行大廈5樓,$201-400,港式,火鍋,(133 食評),3783,
非凡小廚,91.0,土瓜灣北帝街22號地舖,$51-100,港式,火鍋,(104 食評),907,
一品雞煲火鍋 The Great Restaurant,52.0,旺角花園街2-16號好景商業中心二樓全層,$201-400,港式,火鍋,(91 食評),6833,
227甜棧 227 Desserts Tavern,110.0,太子花園街246號地下B舖,$50以下,港式,甜品/糖水,(189 食評),7346,
好一鍋海鮮火鍋專門店 Jackpot,52.0,旺角彌敦道628號瓊華中心11樓,$101-200,港式,火鍋,(79 食評),5660,
淘園火鍋館 Tao Yuen Hotpot Restaurant,88.0,佐敦偉晴街46-52號聯美中心地下,$201-400,港式,火鍋,(99 食評),1272,
聯發茶餐廳,93.0,九龍城侯王道2-4號地下1號舖,$50以下,港式,粉麵/米線,(172 食評),5355,
八鍋堂．中日火鍋專門店 Hachi Nabe,123.0,旺角西洋菜街1號兆萬中心3樓301號舖,$201-400,港式,火鍋,(140 食評),1642,提供網上訂座
來多碗車仔麵,84.0,觀塘康寧道62號地下,$50以下,車仔麵,港式,(116 食評),3809,
圓方餃子粥麵,54.0,深水埗福華街104號地舖,$50以下,港式,粉麵/米線,(120 食評),7243,
最掂燒味 Best BBQ,80.0,長沙灣青山道368號喜韻商場地下2號舖,$50以下,港式,燒臘,(90 食評),1552,
財記海鮮火鍋活魚刺身,77.0,大角咀埃華街84號地下,$201-400,港式,火鍋,(87 食評),1213,
民華餐廳 Man Wah Restaurant,196.0,旺角通菜街153-159號華鴻大樓地下C及D號舖,$50以下,港式,粉麵/米線,(363 食評),6145,
倫哥火鍋私房菜,42.0,佐敦佐敦德興街4-6號地下,$201-400,港式,火鍋,(74 食評),6828,
喜膳燒 Happy Q,86.0,尖沙咀寶勒巷10號地舖,$101-200,港式,串燒,(102 食評),2685,訂座享晚市指定時段食品七折
阿肥火鍋,92.0,尖沙咀漆咸道南53-55號嘉芙中心地牢,$201-400,港式,火鍋,(105 食評),1885,送 25里數 / 30積分
澳門台山水佬榮火鍋專家 Soi Lou Weng Hot Pot Restaurant,76.0,佐敦佐敦道上海街佐敦中心37C-37D號3-4樓,$201-400,港式,火鍋,(130 食評),8890,
漢發麵家,91.0,深水埗大南街192號,$50以下,港式,粉麵/米線,(140 食評),7490,
利星火鍋海鮮小炒,86.0,深水埗福華街151號地下,$101-200,港式,燒臘,(111 食評),4905,訂座贈送小食(麻醬雙耳)一客
私家廚房 Private Cuisine,89.0,旺角彌敦道558-560號譽發廣場8樓,$201-400,港式,火鍋,(97 食評),1138,送 25里數 / 30積分
萬發海鮮飯店,73.0,深水埗九江街150-152號地下,$101-200,港式,中菜館,(118 食評),4981,
塔門仔海膽燒 Grass Island Sea Urchin BBQ,106.0,佐敦寧波街27-31號地舖,$101-200,港式,海鮮,(143 食評),4490,送 25里數 / 30積分
寶哥火鍋味館 Po Po Gourmet and Wine Cellar,86.0,佐敦長樂街8號文興樓地下至2樓,$101-200,港式,火鍋,(104 食評),2144,送 25里數 / 30積分
車輪餅小姐 Ms. Wheel Pie,66.0,美孚美孚新邨吉利徑19號50B7號舖,$50以下,港式,甜品/糖水,(133 食評),4639,
糖水雄,71.0,佐敦渡船角文匯街30號文景樓地舖,$50以下,港式,甜品/糖水,(79 食評),1877,
麥文記麵家 Mak Man Kee Noodle Shop,262.0,佐敦白加士街51號地下,$50以下,港式,粉麵/米線,(420 食評),10050,
新肥泉海鮮大排檔,76.0,佐敦寶靈街17號官涌市政大廈2樓熟食中心,$51-100,港式,海鮮,(77 食評),592,
聰少甜品 Wise Bro Dessert,59.0,尖沙咀科學館道14號新文華中心地下17-19號舖,$50以下,港式,甜品/糖水,(104 食評),2757,
旺囍車仔麵 Double Happiness Cart Noodle,76.0,旺角豉油街11-17號萬利商業大廈地下4-5號舖,$50以下,車仔麵,港式,(90 食評),1502,
樂園 Lok Yuen,179.0,九龍城九龍城市政大廈3樓6號舖,$50以下,港式,茶餐廳/冰室,(292 食評),6259,
新仙清湯腩咖哩專門店 Sun Sin,136.0,油麻地砵蘭街37號地舖,$50以下,港式,粉麵/米線,(206 食評),5154,
皇朝私房火鍋 King's Dynasty,83.0,紅磡崇志街20號地下,$201-400,港式,海鮮,(92 食評),4722,
車品品小食 Bon Bon Cafe,358.0,大角咀埃華街92號地下,$50以下,車仔麵,港式,(562 食評),11813,
海潮食堂 Hoi Chiu Canteen,42.0,觀塘成業街19-21 號成業工業大廈地下G6 號舖,$50以下,港式,粉麵/米線,(65 食評),4694,
增煇大排檔 & 增煇藝廚,92.0,深水埗石硤尾街31-33號地舖,$101-200,港式,大牌檔,(182 食評),8357,
紅茶冰室 Red Tea Cafe,66.0,觀塘駿業街56號地下,$51-100,港式,茶餐廳/冰室,(110 食評),1756,
地茂館甜品 Tei Mou Koon Dessert,150.0,九龍城福佬村道47號地舖,$50以下,港式,甜品/糖水,(227 食評),3568,
金記冰室 Kam Kee Cafe,98.0,觀塘觀塘道418號創紀之城五期(apm)6樓L6-1a &2號舖,$51-100,港式,茶餐廳/冰室,(132 食評),1617,
龍門冰室 Lung Mun Cafe,65.0,紅磡寶其利街47號銳光中心地下,$50以下,港式,茶餐廳/冰室,(86 食評),663,
澳門仔火鍋串燒專門店 Macau Friend,100.0,油麻地砵蘭街78-84號地下CD舖,$101-200,港式,火鍋,(117 食評),2170,
綠林甜品 Luk Lam Dessert,358.0,深水埗元州街77-79號地下,$50以下,港式,甜品/糖水,(511 食評),6043,
甜牙牙 Sweet Tooth,148.0,旺角廣華街3號百利達廣場地下4號舖,$50以下,港式,甜品/糖水,(299 食評),3477,
林昌記 Lam Cheong Kee,64.0,尖沙咀科學館道9號新東海商業中心1樓108A號舖,$50以下,港式,小食店,(86 食評),3379,
雪山冰廳,60.0,深水埗青山道62D號地舖,$51-100,港式,茶餐廳/冰室,(88 食評),2729,
窩心鍋 Sweet Pot,62.0,尖沙咀棉登徑白蘭軒道2號富峰行地下E號舖閣樓及1樓,$201-400,港式,火鍋,(64 食評),903,
快靚正燒味粉麵茶餐廳 Speedy Good Restaurant,102.0,深水埗基隆街383-385號地下,$50以下,港式,燒臘,(117 食評),508,
任你點車仔麵 Yummy Cart Noodles,55.0,深水埗福華街147號地下,$50以下,車仔麵,港式,(86 食評),3636,
燚火鍋專門店,65.0,九龍城南角道44號地舖,$201-400,港式,火鍋,(73 食評),767,
三郎麵燒屋,63.0,長沙灣保安道401-405號昌暉大廈地下12號舖,$50以下,車仔麵,港式,(80 食評),1217,
雞翼山 Chicken Wings Mountain,59.0,紅磡黃埔德民街29號黃埔新村德民大廈地下F3號舖,$51-100,港式,小食店,(62 食評),1808,
坤記牛腩,65.0,九龍城侯王道2B號地下,$50以下,港式,粉麵/米線,(102 食評),2574,
譽麵坊 Yue Min Fong,56.0,土瓜灣新山道6號地舖,$50以下,港式,粉麵/米線,(84 食評),2438,
Lava 燒 Lava Shao,61.0,太子西洋菜北街320號地舖,$51-100,港式,串燒,(67 食評),705,送 25里數 / 30積分
海鍋手工涮涮鍋 Ocean Hot-Pot,69.0,尖沙咀加拿芬道16號金輝大廈2樓,$201-400,港式,火鍋,(85 食評),3058,送 25里數 / 30積分
容記小菜王,48.0,太子太子道西123號地舖,$101-200,港式,粵菜 (廣東),(77 食評),3353,
妹記大排檔 Mui Kee Cookfood Stall,24.0,尖沙咀加拿分道20號加拿芬廣場5樓,$51-100,港式,中菜館,(77 食評),6322,
阿鴻小吃 Hung's Delicacies,57.0,觀塘鴻圖道83號東瀛遊廣場地下A舖,$101-200,港式,中菜館,(90 食評),5091,
食力點心·雞煲專門店,61.0,尖沙咀彌敦道81號喜利大廈地庫,$101-200,港式,火鍋,(78 食評),2634,"惠顧滿港幣1,000元可享9折"
渡船角海鹽燒,53.0,佐敦渡船角文苑街17號地下,$101-200,港式,串燒,(59 食評),2199,
小方糖甜品 Sugar Dessert,107.0,九龍城龍崗道23號地下,$50以下,港式,甜品/糖水,(172 食評),2730,
蘭芳園 Lan Fong Yuen,74.0,尖沙咀彌敦道36-44號重慶大廈地庫WK廣場26號舖,$50以下,港式,茶餐廳/冰室,(279 食評),9626,
