牛摩 Wagyu More,25.0,屯門屯隆街2號屯門時代廣場南翼3樓21號舖,$101-200,日本菜,火鍋,(52 食評),954,
夢見屋 Yumemiya,8.0,屯門屯隆街3號屯門市廣場一期AEON UG樓地下UG008號舖,$51-100,日本菜,日式西餐,(29 食評),682,
牛蓋 Cow Don Buri,12.0,屯門屯利街1號華都商場地下61號舖,$51-100,日本菜,烏冬,(33 食評),1381,
居食屋「和民」 Watami Japanese Casual Restaurant,17.0,屯門屯門鄉事會路83號V City商場MTR層38號舖,$101-200,日本菜,壽司/刺身,(55 食評),509,
大門拉麵 Daimon Ramen,27.0,屯門屯隆街3號屯門市廣場一期UG樓UG007號舖,$51-100,日本菜,日本菜,(66 食評),730,
定食8 Teishoku 8,11.0,屯門石排頭徑1號卓爾廣場2樓202號舖,$51-100,日本菜,壽司/刺身,(20 食評),146,
元気寿司 Genki Sushi,9.0,屯門屯隆街3號屯門市廣場1期3樓3206號舖,$101-200,日本菜,壽司/刺身,(29 食評),197,
牛角日本燒肉專門店 Gyu-Kaku,7.0,屯門屯順街1號屯門市廣場1期2樓2173-2182號舖,$201-400,日本菜,烤肉,(14 食評),369,
吉野家 Yoshinoya,10.0,屯門屯門鄉事會路117-157號康麗花園地下2-3號舖,$51-100,日本菜,快餐店,(20 食評),68,
川琦台日料理,6.0,屯門龍門路55-65號新屯門商場2樓34-39號舖,$51-100,日本菜,台灣菜,(22 食評),189,
板長壽司 Itacho Sushi,9.0,屯門屯合街2號屯門時代廣場北翼3樓37號舖,$101-200,日本菜,壽司/刺身,(19 食評),154,
Pokka Cafe,36.0,屯門屯隆街3號屯門市廣場一期上層地下UG005舖,$101-200,日本菜,咖啡店,(76 食評),568,全單85折
八戶屋,9.0,屯門田景路31號良景廣場2樓224A號舖,$51-100,日本菜,拉麵,(32 食評),181,
赤葉本目,7.0,屯門田景路31號良景廣場地下良景市集127號舖,$50以下,日本菜,海鮮,(8 食評),207,
銀咖哩 Gin Curry,7.0,屯門良德街11號寶怡花園地下26號舖,$50以下,日本菜,咖喱,(16 食評),115,
Beard Papa's,13.0,屯門屯門鄉事會路83號V City商場1樓16號舖,$50以下,日本菜,麵包店,(21 食評),130,
千銅和食屋,6.0,屯門屯利街1號華都商場地下47及59號舖,$51-100,日本菜,日本菜,(15 食評),235,
秋田日本料理 Akita Japanese Restaurant,14.0,屯門屯利街1號華都商場地下6號舖,$51-100,日本菜,壽司/刺身,(39 食評),285,
八百善 Pa Pa Sin,6.0,屯門屯門鄉事會路83號V City 1樓L1-2舖,$51-100,日本菜,烏冬,(24 食評),156,
龍拉麵,10.0,屯門德政圍16-34號海盛大廈地下11號地舖,$51-100,日本菜,拉麵,(29 食評),340,
青森料理 Aomori Ryouri,75.0,屯門新墟德政圍39號地下,$101-200,日本菜,日本菜,(156 食評),783,
無印良品 MUJI,3.0,屯門鄉事會路83號V City MTR層M-43號舖,$50以下,日本菜,小食店,(6 食評),19,
板卷 Rolled Sushi,3.0,屯門屯利街1號華都商場1樓65C號舖,$50以下,日本菜,壽司/刺身,(7 食評),85,
壽司達人 Sushi Master,3.0,屯門屯利街1號華都商場1樓8A號舖,$50以下,日本菜,壽司/刺身,(4 食評),116,
米之卷,4.0,屯門屯喜路2號屯門柏麗廣場地下G09號舖,$50以下,日本菜,壽司/刺身,(4 食評),30,
響丼丼,3.0,屯門屯門鄉事會路2A號 H.A.N.D.S N區1樓N-115-N-116號舖,$51-100,日本菜,拉麵,(10 食評),70,
吉野家 Yoshinoya,4.0,屯門湖翠路1號蝴蝶邨蝶心樓地下L151-L153號舖,$51-100,日本菜,快餐店,(10 食評),32,
吉野家 Yoshinoya,9.0,屯門屯隆街2號屯門時代廣場南翼3樓25號舖,$51-100,日本菜,快餐店,(22 食評),112,
漁匡寿司 GyokYou Sushi,3.0,屯門石排頭路11號康德花園12號地舖,$51-100,日本菜,壽司/刺身,(7 食評),141,
章魚燒大師,4.0,屯門青菱徑9號華利大廈商場地下11號舖,$50以下,日本菜,小食店,(8 食評),92,
加藤屋 Katoya,5.0,屯門屯門鄉事會路2A號 H.A.N.D.S N區2樓N-204-206號舖,$50以下,日本菜,快餐店,(16 食評),77,
岡一拉麵,5.0,屯門井財街9號錦發大廈地下1號舖,$50以下,日本菜,拉麵,(14 食評),118,
爭鮮迴轉壽司 Sushi Express,4.0,屯門鄉事會路112-114號雅都花園商場地下G20號舖,$51-100,日本菜,壽司/刺身,(12 食評),98,
魚尚 Uo-show,1.0,屯門屯隆街3號屯門市廣場2期地下8B號舖,$50以下,日本菜,壽司/刺身,(6 食評),156,
爭鮮迴轉壽司 Sushi Express,2.0,屯門屯隆街2號屯門時代廣場南翼1樓17號鋪,$51-100,日本菜,壽司/刺身,(5 食評),99,
花見初約 Date Day Eat,1.0,屯門龍門路43號龍門居商場地下121號舖,$50以下,日本菜,拉麵,(3 食評),24,
手作之店 Tezukuri No Mise,3.0,屯門屯門鄉事會路83號V City商場1樓7A號舖,$50以下,日本菜,甜品/糖水,(4 食評),46,
爭鮮外帶壽司 Sushi Take Out,2.0,屯門港鐵屯門站53號舖,$50以下,日本菜,壽司/刺身,(13 食評),38,
今日幸,2.0,屯門豐安街2號翠寧花園地下,$51-100,日本菜,壽司/刺身,(2 食評),24,
你想點鮮,2.0,屯門湖翠路138號啟豐商場地下5號舖,$50以下,日本菜,壽司/刺身,(6 食評),48,
味千拉麵 Ajisen Ramen,2.0,屯門屯門鄉事會路2A號H.A.N.D.S.A區1樓A121號舖,$51-100,日本菜,拉麵,(2 食評),31,
留民料理,2.0,屯門青山公路351號彩華花園地下1號舖,$101-200,日本菜,海鮮,(5 食評),90,
山崎麵飽 Yamazaki Bakery,2.0,屯門屯隆街3號屯門市廣場一期1樓1046舖,$50以下,日本菜,麵包店,(3 食評),22,
無印良品 MUJI,1.0,屯門屯隆街3號屯門市廣場一期3樓3212號舖,$50以下,日本菜,日本菜,(1 食評),15,
赤壽司剌身專門店,2.0,屯門龍門居80號地舖,$101-200,日本菜,壽司/刺身,(4 食評),50,
家麵館 Home Noodles,1.0,屯門青河坊利寶商場地下56號舖,$51-100,日本菜,拉麵,(2 食評),12,
Milk Top,3.0,屯門屯隆街3號屯門市廣場一期UG樓AEON超級巿場,$50以下,日本菜,甜品/糖水,(5 食評),54,
爭鮮迴轉壽司 Sushi Express,1.0,屯門田景路31號良景廣場地下L103號舖,$51-100,日本菜,壽司/刺身,(5 食評),26,
山葵日本料理 Wasabi,21.0,屯門美樂花園地下43及57號舖,$51-100,日本菜,壽司/刺身,(47 食評),89,
侍‧極上之料理 Samurai Ichiban Restaurant,2.0,屯門湖翠路138號啟豐園商場1樓70號舖,$51-100,日本菜,日式西餐,(5 食評),123,
爭鮮迴轉壽司 Sushi Express,1.0,屯門湖翠路1號蝴蝶廣場2樓R208號舖,$51-100,日本菜,壽司/刺身,(2 食評),28,
將太壽司,4.0,屯門湖翠路79號美樂花園,$51-100,日本菜,壽司/刺身,(6 食評),74,
東屋台 Dan Yatai,,屯門屯門龍門路43號龍門居50號地舖,$50以下,日本菜,日本菜,(3 食評),9,
松井壽司刺身生蠔專門店,,屯門青翠徑9號多寶大廈高層36號舖,$51-100,日本菜,壽司/刺身,(4 食評),83,
北海道,2.0,屯門青菱徑富麗大廈地下,$50以下,日本菜,麵包店,(2 食評),19,
山崎麵飽 Yamazaki Bakery,2.0,屯門港鐵屯門站51號舖,$50以下,日本菜,麵包店,(8 食評),11,
豚屋 Buta Store,1.0,屯門龍門路43號龍門居第11座地下119號舖,$51-100,日本菜,壽司/刺身,(2 食評),17,
簡品堂 Fresh Fresh,,屯門建榮街25號百利中心地下2B號舗,$50以下,日本菜,麵包店,(1 食評),7,
三少料理,2.0,屯門龍門路45號富健花園街市商場地下49號,$50以下,日本菜,烏冬,(8 食評),20,
簡品堂 Fresh Fresh,4.0,屯門湖翠路138號啟豐商場54舖,$50以下,日本菜,麵包店,(10 食評),32,
撈撈之達人,,屯門屯門鄉事會路21號地下,$50以下,日本菜,壽司/刺身,(1 食評),11,
樂天海產 Lok Tin Seafood Limited,,屯門青山灣三聖街5號地舖,$101-200,日本菜,海鮮,(1 食評),18,
瀛風 Ying Fung,,屯門田景路31號良景廣場地下良景市集110號舖,$50以下,日本菜,壽司/刺身,,25,
一帆高級食材外賣專門店 Yi Fan Advanced Ingredients,,屯門震寰路3號徳榮工業大廈5樓C1室,$51-100,日本菜,壽司/刺身,,5,
簡品堂 Fresh Fresh,1.0,屯門龍門路55-65號新屯門商場3樓139-140號舖,$50以下,日本菜,麵包店,(2 食評),7,
手作之店 Tezukuri No Mise,1.0,屯門石排頭徑1號卓爾廣場2樓206號舖,$50以下,日本菜,甜品/糖水,(1 食評),7,
簡品堂 Fresh Fresh,1.0,屯門青海圍18號置樂花園地下67B號舖,$50以下,日本菜,麵包店,(1 食評),16,
青木日本料理 AOKi Japanese,7.0,屯門青山公路351號彩華花園地下10-11號舖,$51-100,日本菜,壽司/刺身,(13 食評),64,
草禾坊,,屯門悅湖山莊商場地下47號舖,$50以下,日本菜,壽司/刺身,,2,
魚兵衛,,屯門屯門鄉事會路83號V City地下一田超級市場內,$51-100,日本菜,壽司/刺身,,2,
中島水產,,屯門屯順街1號屯門市廣場AEON地舖,$50以下,日本菜,壽司/刺身,,2,
山崎麵飽 Yamazaki Bakery,,屯門屯利街1號華都商場2樓華都大道2A號舖,$50以下,日本菜,麵包店,,2,
Morozoff,,屯門屯隆街3號屯門市廣場一期1樓中庭位11號店舖,$51-100,日本菜,朱古力/糖果店,,13,
爭鮮外帶壽司 Sushi Take Out,,屯門湖翠路168-236號海趣坊1樓18&97號舖,$50以下,日本菜,壽司/刺身,(1 食評),7,
山崎麵飽 Yamazaki Bakery,,屯門港鐵屯門站5-6號舖,$50以下,日本菜,麵包店,(1 食評),3,
爭鮮外帶壽司 Sushi Take Out,,屯門港鐵兆康站26號舖,$50以下,日本菜,壽司/刺身,(1 食評),11,
手作之店 Tezukuri No Mise,,屯門屯利街1號華都商場3樓2F號舖,$50以下,日本菜,雪糕/乳酪,,7,
山崎麵飽 Yamazaki Bakery,,屯門湖翠路168-236號海趣坊81-82號舖,$50以下,日本菜,麵包店,,4,
Luna Cake (已搬遷),1.0,屯門屯順街1號屯門市廣場地下Kiosk 3,$50以下,日本菜,西式糕點,(1 食評),29,
板長壽司 Itacho Sushi (已搬遷),32.0,屯門屯隆街1號錦薈坊3樓301-308號舖,$101-200,日本菜,壽司/刺身,(64 食評),137,
赤壽司刺身專門店 (已搬遷),4.0,屯門富健花園商場地下80號,$51-100,日本菜,壽司/刺身,(5 食評),27,
櫻花亭 (已搬遷),3.0,屯門青山公路357號彩華花園29號地舖,$101-200,日本菜,拉麵,(9 食評),29,
山崎麵飽 Yamazaki Bakery (已搬遷),,屯門蝴蝶邨蝶心樓地下106號舖,$50以下,日本菜,麵包店,(3 食評),4,
一帆高級食材外賣專門店 Yi Fan Advanced Ingredients (已搬遷),,屯門屯利街1號華都商場地下57A號舖,$51-100,日本菜,壽司/刺身,,3,
你想點鮮 (已搬遷),,屯門悅湖山莊商場87號舖,$50以下,日本菜,日本菜,,3,
九重町日本料理 Kokonoe Izakaya,79.0,屯門藍地福亨村路8號豫豐花園地下N號舖,$101-200,日本菜,壽司/刺身,(91 食評),935,
炑八韓烤 MeokBang Korean BBQ & BAR,54.0,屯門屯隆街3號屯門市廣場2期1樓12及15-17A號舖,$201-400,韓國菜,烤肉,(101 食評),1926,
新派韓食館 Sister Korea Cafe,41.0,屯門屯門鄉事會路2A號H.A.N.D.S A區1樓A-128號舖,$101-200,韓國菜,韓國菜,(67 食評),1497,
一起燒火鍋烤肉店,20.0,屯門石排頭徑1號卓爾廣場2樓208號舖,$101-200,韓國菜,火鍋,(27 食評),425,
炑八韓烤 MeokBang Korean BBQ & BAR,19.0,屯門湖翠路1號蝴蝶廣場3樓R307-310號舖,$201-400,韓國菜,烤肉,(33 食評),404,
Mr.明洞 Mr.myeong dong,26.0,屯門良德街9號盈豐商場地下A19號,$50以下,韓國菜,外賣店,(37 食評),1118,
School Food,19.0,屯門屯隆街3號屯門市廣場1期3樓3226號舖,$101-200,韓國菜,適合大夥人,(55 食評),738,
Tom N Toms Coffee,7.0,屯門屯隆街3號屯門市廣場1期1樓Kiosk 2,$51-100,韓國菜,咖啡店,(21 食評),342,
Sweet Monster,10.0,屯門屯隆街3號屯門市廣場一期2樓2232號舖,$50以下,韓國菜,雪糕/乳酪,(15 食評),144,
冧廚 Lunch Canteen,4.0,屯門建泰街6號恆威工業中心地下31號舖,$101-200,韓國菜,韓燒,(5 食評),376,
泰海鮮 Seafood Thai,207.0,屯門三聖街6號三聖商場地下5-8及14-16舖,$201-400,泰國菜,海鮮,(251 食評),2554,
小曼谷泰國美食 Mini Bangkok,170.0,屯門青善街康景花園,$51-100,泰國菜,粉麵/米線,(247 食評),4270,
象泰 Jaunty Restaurant,69.0,屯門屯門鄉事會路112-140號雅都花園1樓商場118-127號舖,$51-100,泰國菜,泰國菜,(106 食評),1626,送 25里數 / 30積分
紅椒力量 Pepper Power,56.0,屯門屯門鄉事會路83號V City商場1樓3號舖,$50以下,泰國菜,新加坡菜,(126 食評),811,
泰發泰國餐廳 Thai Fat Thai Restaurant,16.0,屯門良徳街9號盈豐商場地下A15號舖,$101-200,泰國菜,泰國菜,(27 食評),266,
泰風味 Thai Taste,16.0,屯門龍門路43號龍門居110號地舖,$51-100,泰國菜,泰國菜,(18 食評),87,
泰寫意 Thai Relax Cuisine,13.0,屯門新福路2號青山政府宿舍10H座地下,$201-400,泰國菜,咖喱,(22 食評),518,
金龍泰國菜館 Gold Dragon Thai Asia Restaurant,18.0,屯門達仁街17-19號,$51-100,泰國菜,泰國菜,(25 食評),446,
玲舍好味,6.0,屯門青海圍2號萬寶商場地下82號舖,$50以下,泰國菜,泰國菜,(7 食評),204,
泰旺泰國餐廳 Thai Restaurant & B.B.Q.,4.0,屯門屯利街1號華都商場1樓61號舖,$51-100,泰國菜,泰國菜,(9 食評),178,
9號麵館,4.0,屯門屯喜路2號屯門柏麗廣場2樓229號舖,$50以下,泰國菜,粉麵/米線,(8 食評),42,
泰紅泰國美食 Red Thai,2.0,屯門石排頭徑1號卓爾廣場1樓110號舖,$101-200,泰國菜,咖喱,(4 食評),74,
象泰宴 Jaunty Restaurant,2.0,屯門青善街康景花園8-10號舖,$51-100,泰國菜,泰國菜,(3 食評),29,送 25里數 / 30積分
泰女神食店,3.0,屯門青翠徑7號金邦大廈上層1A舖,$50以下,泰國菜,小食店,(3 食評),42,
陸她娜豬髀飯專門店 Rattana Thai Food Restaurant,,屯門屯利街1號華都商場地下55號舖,$50以下,泰國菜,車仔麵,(8 食評),109,
泰美美食,3.0,屯門龍門居商場地下17號,$50以下,泰國菜,泰國菜,(5 食評),29,
Sawasdee Thai,1.0,屯門湖秀街2號悅湖山莊商場地下18號舖,$50以下,泰國菜,咖喱,(1 食評),24,
泰好味,33.0,屯門井財街青菱徑鹿苑大廈地下9號舖,$51-100,泰國菜,泰國菜,(52 食評),384,
漁樂 Lime Fish,,屯門欣田邨欣田商場地下G05號舖,$50以下,泰國菜,粉麵/米線,(1 食評),15,
金泰軒,,屯門彩華花園C座地下,$51-100,泰國菜,泰國菜,,7,
齊齊串泰式小食,,屯門龍門路43號龍門居地下61號舖,$50以下,泰國菜,粉麵/米線,(1 食評),16,
真心泰味,,屯門田景路31號良景廣場良景街市118號舖,$50以下,泰國菜,粉麵/米線,,16,
陸她娜豬髀飯專門店 Rattana Thai Food Restaurant (已搬遷),14.0,屯門屯利街1號華都商場地下61號舖,$50以下,泰國菜,車仔麵,(24 食評),432,
亞萊嘜嘜泰越小廚 (已搬遷),2.0,屯門仁愛堂街1-43號麗日閣地下,$51-100,泰國菜,大牌檔,(2 食評),18,
囍越 What The Pho,101.0,屯門屯隆街3號屯門市廣場一期3樓3271號舖,$50以下,越南菜,越南菜,(174 食評),2074,送 25里數 / 30積分
緣聚 Together,68.0,"屯門仁愛堂圍45號興泰大廈地下1,1A, 2至8號地舖",$101-200,日本菜,壽司/刺身,(86 食評),2064,
娘惹廚房 Nyonya Indocook House,93.0,屯門青善街14號康景花園7號地下,$51-100,印尼菜,適合駕駛人士,(135 食評),2592,
屯門咖喱屋 Tuen Mun Curry House,62.0,屯門彩華花園25號地舖,$51-100,印度菜,咖喱,(83 食評),1988,
媽媽檔 Mamak Shop,15.0,屯門青海圍18號置樂花園第7座114號地舖,$50以下,馬來西亞菜,馬來西亞菜,(23 食評),1458,
芽莊 Canteen Nha Trang Vietnamese Canteen,14.0,屯門屯門鄉事會路83號V City1樓15號舖,$101-200,越南菜,越南菜,(37 食評),406,
沙嗲軒 Satay Inn,21.0,屯門青山公路1號香港黃金海岸酒店大堂,$101-200,新加坡菜,酒店餐廳,(40 食評),1289,送 25里數 / 30積分
小巴黎越南餐廳,10.0,屯門新墟仁政街6-7號慎成大廈地舖,$50以下,越南菜,越南菜,(31 食評),292,
小巴黎越南餐廳 Mini Paris Vietnamese Restaurant,12.0,屯門屯利街1號華都商場地下58店舖,$50以下,越南菜,越南菜,(34 食評),307,
馬賽餐廳 Marseille Restaurant,10.0,屯門龍門路55-65號新屯門商場3樓152-156號舖,$51-100,越南菜,西餐廳,(18 食評),62,
Bugis@叻沙・海南雞飯,8.0,屯門屯門鄉事會路83號V City1樓1號舖,$51-100,新加坡菜,新加坡菜,(32 食評),274,
李錦基越南飲食 Lee Kam Kee Vietnamese Food & Drinks,10.0,屯門湖翠路138號啟豐園商場地舖,$50以下,越南菜,粉麵/米線,(18 食評),230,
越棧越式湯粉專門店 Viet's Choice,7.0,屯門湖翠路168-236號海趣坊56號舖,$51-100,越南菜,粉麵/米線,(21 食評),64,
泰紅泰國美食 Red Thai,2.0,屯門石排頭徑1號卓爾廣場1樓110號舖,$101-200,泰國菜,馬來西亞菜,(4 食評),74,
喇沙皇,3.0,屯門田景路31號良景廣場地下良景市集119號鋪,$50以下,馬來西亞菜,馬來西亞菜,(3 食評),21,
越棧越式湯粉專門店 Viet's Choice,6.0,屯門屯隆街2號屯門時代廣場南翼地下3-5號舖,$51-100,越南菜,粉麵/米線,(19 食評),173,
榮記奶茶,2.0,屯門湖翠路138號啟豐商場地下1A5號舖,$50以下,馬來西亞菜,茶餐廳/冰室,(4 食評),16,
錦麗 Pho le,1.0,屯門屯順街1號屯門市廣場2期1樓19-23及25號舖,$51-100,越南菜,粉麵/米線,(1 食評),101,
吉利尼 Killiney,3.0,屯門黃金海岸商場地下F3號舖,$51-100,新加坡菜,粉麵/米線,(5 食評),141,
越式美食,5.0,屯門湖翠路138號啟豐園商場地下7號舖,$50以下,越南菜,越南菜,(8 食評),19,
越不同 Viet Bu Tong Kitchen & Bar,,"屯門青山灣青山公路1號香港黃金海岸商場地下1A,1C&2號舖",$51-100,越南菜,粉麵/米線,(12 食評),128,
串得囍印尼沙嗲專門店,,屯門湖秀街2號悅湖山莊悅湖商場地下152號舖,$50以下,印尼菜,串燒,(1 食評),49,
美珍香 Bee Cheng Hiang,1.0,屯門港鐵屯門站S33號舖,$50以下,新加坡菜,燒烤,(1 食評),10,
大叻越式料理 Da Lat Viet Cuisine,4.0,屯門屯門鄉事會路2A號 H.A.N.D.S S區2樓S225-226號舖,$51-100,越南菜,越南菜,(12 食評),73,
漁樂 Lime Fish,,屯門欣田邨欣田商場地下G05號舖,$50以下,越南菜,泰國菜,(1 食評),15,
越廚 Pho Kitchen,2.0,屯門良德街12號海麗花園商場地下12號舖,$50以下,越南菜,粉麵/米線,(5 食評),37,
越泰軒,,屯門屯貴路9號富泰商場地下富泰街市15號舖,$50以下,越南菜,越南菜,,19,
小巴黎越南餐廳 Mini Paris Vietnamese Restaurant (已搬遷),16.0,屯門屯隆街2號屯門時代廣場北翼地下,$50以下,越南菜,越南菜,(41 食評),61,
越棧越式湯粉專門店 Viet's Choice (已搬遷),17.0,屯門屯隆街3號屯門市廣場第一期3樓3233號,$51-100,越南菜,粉麵/米線,(35 食評),47,
亞萊嘜嘜泰越小廚 (已搬遷),2.0,屯門仁愛堂街1-43號麗日閣地下,$51-100,越南菜,泰國菜,(2 食評),18,
越泰軒 (已搬遷),,屯門屯貴路9號富泰商場地下富泰街市22號舖,$50以下,越南菜,小食店,,8,
Pizza Baby,50.0,屯門青菱徑7號華興大廈地下A舖,$51-100,意大利菜,薄餅,(75 食評),671,
海圖 Café Heato,47.0,屯門虹橋青柏徑6號鹿苑16號舖,$50以下,意大利菜,All Day Breakfast,(79 食評),3401,
US813,33.0,屯門屯利街1號華都商場1樓58號舖,$51-100,意大利菜,意大利菜,(54 食評),1561,
Marka House,26.0,屯門井財街19號嘉熙大廈地下B2及B3號舖,$201-400,意大利菜,扒房,(39 食評),2403,
PizzaExpress,24.0,屯門屯門鄉事會路83號V City商場1樓9號舖,$101-200,意大利菜,薄餅,(53 食評),457,
蟠龍半島餐廳 Nova cafe,30.0,屯門愉翠街2號蟠龍半島87座A室高層地下,$201-400,意大利菜,意大利菜,(48 食評),1916,訂座可享85折優惠
薩莉亞意式餐廳 Saizeriya Italian Restaurant,50.0,屯門屯門鄉事會路112-140號雅都商場2樓S8-10及S24-29號舖,$51-100,意大利菜,薄餅,(79 食評),842,
必勝客 Pizza Hut,32.0,屯門屯利街1號華都商場華都大道3樓1A號舖,$101-200,意大利菜,薄餅,(68 食評),245,
意粉屋 The Spaghetti House,15.0,屯門屯隆街3號屯門市廣場一期2樓2151號舖,$101-200,意大利菜,薄餅,(40 食評),450,
常嚐素 Pizza Veg,14.0,屯門井財街青棉徑5號金寶大廈地下7D號舖,$50以下,意大利菜,素食,(19 食評),618,
Angelato - Handcrafted Artisan Gelato,13.0,屯門青山公路1號黃金海岸商場地下18號店,$50以下,意大利菜,雪糕/乳酪,(15 食評),241,
薩莉亞意式餐廳 Saizeriya Italian Restaurant,9.0,屯門田景路31號良景邨良景廣場2樓L207號舖,$51-100,意大利菜,薄餅,(17 食評),158,
"意大利餐廳 Resto Restaurant, Pizza, Pasta, Ribs & Grill",23.0,屯門屯門黃金海岸商場地下3-5號舖,$101-200,意大利菜,薄餅,(39 食評),795,
必勝客 Pizza Hut,4.0,屯門湖翠路1號蝴蝶廣場1樓R256-R258號舖,$101-200,意大利菜,薄餅,(9 食評),26,
Italian Tomato,8.0,屯門屯門鄉事會路83號V City商場1樓17號舖,$51-100,意大利菜,西式糕點,(14 食評),140,
薄餅博士 PHD,9.0,屯門青山公路青山灣段385號嘉喜利大廈13-14號舖,$51-100,意大利菜,薄餅,(13 食評),53,
Italian Tomato,24.0,屯門屯隆街3號屯門市廣場一期地下上層AEON超級巿場110號舖,$51-100,意大利菜,西式糕點,(44 食評),188,
Mamma Mia 意粉屋,3.0,屯門龍門路43號龍門居120號地舖,$51-100,意大利菜,薄餅,(4 食評),69,
薄餅博士 PHD,2.0,屯門龍門路55-65號新屯門商場3樓126號舖,$51-100,意大利菜,薄餅,(3 食評),19,
脆味批 Chubby's Pizza,3.0,屯門景峰徑景峰花園19號地舖,$51-100,意大利菜,薄餅,(7 食評),71,
星群地中海餐廳 Med Star Mediterranean Cuisine,36.0,屯門黃金海岸購物商場R2舖,$51-100,意大利菜,西餐廳,(97 食評),473,
必勝客 Pizza Hut,14.0,屯門良德街11號寶怡花園5-6號舖,$101-200,意大利菜,薄餅,(28 食評),48,
必勝客 Pizza Hut,3.0,屯門屯門鄉事會路2A號 H.A.N.D.S S區3樓S-320B舖,$101-200,意大利菜,薄餅,(8 食評),35,
脆味批 Chubby's Pizza,1.0,屯門鳴琴路1號山景商場2樓216-217號舖,$51-100,意大利菜,薄餅,(4 食評),37,
芝味鳥 Pizza Bird Pizza and Chicken,,屯門屯門鄉事會路2A號 H.A.N.D.S N區3樓N-307 - N-308號舖,$51-100,意大利菜,薄餅,(4 食評),82,
Free Maker,,屯門建發工業中心3樓8室,$201-400,意大利菜,樓上cafe,,135,
脆味批 Pizzapiie (非門市),,,$51-100,意大利菜,薄餅,,5,
芝味鳥 Pizza Bird Pizza and Chicken (已搬遷),41.0,屯門屯門鄉事會路2A號 H.A.N.D.S N區2樓N-208號舖,$51-100,意大利菜,薄餅,(60 食評),188,
班戟館 Crepe N Cream,43.0,屯門井財街9號地下20B號舖,$51-100,法國菜,甜品/糖水,(75 食評),3622,
Marka House,26.0,屯門井財街19號嘉熙大廈地下B2及B3號舖,$201-400,法國菜,扒房,(39 食評),2403,
Crostini Bakery & Cafe,17.0,屯門屯隆街3號屯門市廣場一期1樓Kiosk B,$50以下,法國菜,麵包店,(28 食評),321,
Paul Lafayet,6.0,屯門屯隆街3號屯門市廣場一期1樓Kiosk 9號舖,$50以下,法國菜,西式糕點,(6 食評),159,
